commit,repo,package,smell,cause,metric
ccc0770409aab5474d3130463de65f9e44729541,tika-cpu_13,org.apache.tika.example,God Component,MANY_CLASSES,47
e7524be4e4af1fb2be08b4ee1dd72c8bdac1793c,tika-cpu_2,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.example,God Component,MANY_CLASSES,49
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.sax,God Component,MANY_CLASSES,52
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.batch,God Component,MANY_CLASSES,31
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.detect,God Component,MANY_CLASSES,32
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.parser,God Component,MANY_CLASSES,39
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.mime,God Component,MANY_CLASSES,32
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.metadata,God Component,MANY_CLASSES,33
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
12a98b63babc8515177d6f0e3df17ae8912142ee,tika-cpu_21,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.example,God Component,MANY_CLASSES,47
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.sax,God Component,MANY_CLASSES,54
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.server,God Component,MANY_CLASSES,35
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.batch,God Component,MANY_CLASSES,31
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.detect,God Component,MANY_CLASSES,32
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.parser,God Component,MANY_CLASSES,43
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.mime,God Component,MANY_CLASSES,32
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.metadata,God Component,MANY_CLASSES,33
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.fork,God Component,MANY_CLASSES,32
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,65
bf75e3950a741452b27205ccec308853dc7bd1be,tika-cpu_16,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.example,God Component,MANY_CLASSES,49
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.sax,God Component,MANY_CLASSES,52
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.batch,God Component,MANY_CLASSES,31
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.detect,God Component,MANY_CLASSES,32
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.parser,God Component,MANY_CLASSES,39
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.mime,God Component,MANY_CLASSES,32
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.metadata,God Component,MANY_CLASSES,33
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
6514a007940840ef83b896c05a165aa45c9d4a6e,tika-cpu_21,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.example,God Component,MANY_CLASSES,49
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.batch,God Component,MANY_CLASSES,31
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.detect,God Component,MANY_CLASSES,31
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.parser,God Component,MANY_CLASSES,39
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.mime,God Component,MANY_CLASSES,31
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.sax,God Component,MANY_CLASSES,45
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.metadata,God Component,MANY_CLASSES,35
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
0e1abd2c0751b9e4945f025c6d9695d7967e520e,tika-cpu_2,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
1843bb593e6d3c479ed4b25a56883e48c6af0d32,tika-cpu_14,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
1843bb593e6d3c479ed4b25a56883e48c6af0d32,tika-cpu_14,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
1843bb593e6d3c479ed4b25a56883e48c6af0d32,tika-cpu_14,org.apache.tika.sax,God Component,MANY_CLASSES,42
1843bb593e6d3c479ed4b25a56883e48c6af0d32,tika-cpu_14,org.apache.tika.server,God Component,MANY_CLASSES,38
1ecb5f93b3af6ab23cbf2eaa329fca7ae140f530,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
1ecb5f93b3af6ab23cbf2eaa329fca7ae140f530,tika-cpu_9,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
1ecb5f93b3af6ab23cbf2eaa329fca7ae140f530,tika-cpu_9,org.apache.tika.sax,God Component,MANY_CLASSES,43
1ecb5f93b3af6ab23cbf2eaa329fca7ae140f530,tika-cpu_9,org.apache.tika.mime,God Component,MANY_CLASSES,31
1ecb5f93b3af6ab23cbf2eaa329fca7ae140f530,tika-cpu_9,org.apache.tika.parser,God Component,MANY_CLASSES,32
1ecb5f93b3af6ab23cbf2eaa329fca7ae140f530,tika-cpu_9,org.apache.tika.batch,God Component,MANY_CLASSES,31
1ecb5f93b3af6ab23cbf2eaa329fca7ae140f530,tika-cpu_9,org.apache.tika.example,God Component,MANY_CLASSES,46
0d69ca7540b4350e043c5b9ed34d14a46bd70cf7,tika-cpu_13,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
0d69ca7540b4350e043c5b9ed34d14a46bd70cf7,tika-cpu_13,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
0d69ca7540b4350e043c5b9ed34d14a46bd70cf7,tika-cpu_13,org.apache.tika.sax,God Component,MANY_CLASSES,45
0d69ca7540b4350e043c5b9ed34d14a46bd70cf7,tika-cpu_13,org.apache.tika.mime,God Component,MANY_CLASSES,31
0d69ca7540b4350e043c5b9ed34d14a46bd70cf7,tika-cpu_13,org.apache.tika.parser,God Component,MANY_CLASSES,35
0d69ca7540b4350e043c5b9ed34d14a46bd70cf7,tika-cpu_13,org.apache.tika.batch,God Component,MANY_CLASSES,31
0d69ca7540b4350e043c5b9ed34d14a46bd70cf7,tika-cpu_13,org.apache.tika.example,God Component,MANY_CLASSES,49
9c9d6f85aa15ab2e65d103b0b0d34769dbfe100c,tika-cpu_6,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.example,God Component,MANY_CLASSES,49
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.sax,God Component,MANY_CLASSES,54
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.server,God Component,MANY_CLASSES,38
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.batch,God Component,MANY_CLASSES,32
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.detect,God Component,MANY_CLASSES,32
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.parser,God Component,MANY_CLASSES,47
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.mime,God Component,MANY_CLASSES,32
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.metadata,God Component,MANY_CLASSES,33
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.fork,God Component,MANY_CLASSES,32
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
90f704a3faa01a83bcde38ee5b1f327e9ef10892,tika-cpu_6,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
0c8e965c9369ff6263bf9b27285d49c296b07387,tika-cpu_20,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
c0d60f016e6dcc03cd1a2b2f460e4c2f61375df8,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,71
c0d60f016e6dcc03cd1a2b2f460e4c2f61375df8,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
c0d60f016e6dcc03cd1a2b2f460e4c2f61375df8,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,33
ccd0c4b5202c8fa5511ecb885add5ef892cb0807,tika-cpu_21,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
ccd0c4b5202c8fa5511ecb885add5ef892cb0807,tika-cpu_21,org.apache.tika.sax,God Component,MANY_CLASSES,42
ccd0c4b5202c8fa5511ecb885add5ef892cb0807,tika-cpu_21,org.apache.tika.server,God Component,MANY_CLASSES,34
0ce21716c6dac44666489e5b0b88096813c7b180,tika-cpu_21,org.apache.tika.parser.txt,God Component,MANY_CLASSES,71
0ce21716c6dac44666489e5b0b88096813c7b180,tika-cpu_21,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
0ce21716c6dac44666489e5b0b88096813c7b180,tika-cpu_21,org.apache.tika.sax,God Component,MANY_CLASSES,33
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.example,God Component,MANY_CLASSES,47
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.sax,God Component,MANY_CLASSES,54
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.server,God Component,MANY_CLASSES,38
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.batch,God Component,MANY_CLASSES,32
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.detect,God Component,MANY_CLASSES,32
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.parser,God Component,MANY_CLASSES,46
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.mime,God Component,MANY_CLASSES,32
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.metadata,God Component,MANY_CLASSES,33
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.fork,God Component,MANY_CLASSES,32
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
c21ba30e2b8bf3b9482c833cba4b150a7e3758a7,tika-cpu_9,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
841ede4a2e4fe65d57b84804843977db087f0417,tika-cpu_21,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
806ccd1b7fda712753f855d344b20b4edad24ffe,tika-cpu_16,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
9b4a0884cfb2d4e66f16829ebd0616a309d1eb0f,tika-cpu_14,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
9b4a0884cfb2d4e66f16829ebd0616a309d1eb0f,tika-cpu_14,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
9b4a0884cfb2d4e66f16829ebd0616a309d1eb0f,tika-cpu_14,org.apache.tika.sax,God Component,MANY_CLASSES,42
9b4a0884cfb2d4e66f16829ebd0616a309d1eb0f,tika-cpu_14,org.apache.tika.server,God Component,MANY_CLASSES,38
d0d90136d01ef49b3c539378555d11519e9cb11c,tika-cpu_15,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
d0d90136d01ef49b3c539378555d11519e9cb11c,tika-cpu_15,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
d0d90136d01ef49b3c539378555d11519e9cb11c,tika-cpu_15,org.apache.tika.sax,God Component,MANY_CLASSES,43
d0d90136d01ef49b3c539378555d11519e9cb11c,tika-cpu_15,org.apache.tika.mime,God Component,MANY_CLASSES,31
d0d90136d01ef49b3c539378555d11519e9cb11c,tika-cpu_15,org.apache.tika.parser,God Component,MANY_CLASSES,32
d0d90136d01ef49b3c539378555d11519e9cb11c,tika-cpu_15,org.apache.tika.batch,God Component,MANY_CLASSES,31
d0d90136d01ef49b3c539378555d11519e9cb11c,tika-cpu_15,org.apache.tika.example,God Component,MANY_CLASSES,49
3ba922f3a0e3735194a618f53c933b6f78c9aa2c,tika-cpu_23,org.apache.tika.batch,God Component,MANY_CLASSES,31
8316bb2f8a4439b4299e75e70e17188301702fb1,tika-cpu_13,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
8316bb2f8a4439b4299e75e70e17188301702fb1,tika-cpu_13,org.apache.tika.sax,God Component,MANY_CLASSES,35
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.example,God Component,MANY_CLASSES,49
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.sax,God Component,MANY_CLASSES,52
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.batch,God Component,MANY_CLASSES,31
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.detect,God Component,MANY_CLASSES,32
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.parser,God Component,MANY_CLASSES,39
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.mime,God Component,MANY_CLASSES,32
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.metadata,God Component,MANY_CLASSES,35
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
f6beced5f4524515c88b09bbabfc192a383ce6de,tika-cpu_9,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
33171a5635184bfcf54afccd72b0dee0529f9f0a,tika-cpu_11,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
285a462b0404aeee36a856f445cb08fdce475035,tika-cpu_19,org.apache.tika.parser.txt,God Component,MANY_CLASSES,72
285a462b0404aeee36a856f445cb08fdce475035,tika-cpu_19,org.apache.tika.batch,God Component,MANY_CLASSES,31
285a462b0404aeee36a856f445cb08fdce475035,tika-cpu_19,org.apache.tika.sax,God Component,MANY_CLASSES,42
285a462b0404aeee36a856f445cb08fdce475035,tika-cpu_19,org.apache.tika.example,God Component,MANY_CLASSES,49
c9d508dc184244bdc08657e7da2f33b9a1fd6bd2,tika-cpu_6,org.apache.tika.example,God Component,MANY_CLASSES,49
c9d508dc184244bdc08657e7da2f33b9a1fd6bd2,tika-cpu_6,org.apache.tika.batch,God Component,MANY_CLASSES,31
c9d508dc184244bdc08657e7da2f33b9a1fd6bd2,tika-cpu_6,org.apache.tika.parser,God Component,MANY_CLASSES,32
c9d508dc184244bdc08657e7da2f33b9a1fd6bd2,tika-cpu_6,org.apache.tika.mime,God Component,MANY_CLASSES,31
c9d508dc184244bdc08657e7da2f33b9a1fd6bd2,tika-cpu_6,org.apache.tika.sax,God Component,MANY_CLASSES,45
c9d508dc184244bdc08657e7da2f33b9a1fd6bd2,tika-cpu_6,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
c9d508dc184244bdc08657e7da2f33b9a1fd6bd2,tika-cpu_6,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
0e0f30d9bb7352bf08c884f8646619ca215a6907,tika-cpu_12,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
d7a498fc3a2ac21236290760b719d5a6030ab4e7,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
415e35c57f3dd813b2a7fb322eb0e1702ead132d,tika-cpu_4,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
415e35c57f3dd813b2a7fb322eb0e1702ead132d,tika-cpu_4,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
415e35c57f3dd813b2a7fb322eb0e1702ead132d,tika-cpu_4,org.apache.tika.sax,God Component,MANY_CLASSES,42
415e35c57f3dd813b2a7fb322eb0e1702ead132d,tika-cpu_4,org.apache.tika.server,God Component,MANY_CLASSES,38
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.example,God Component,MANY_CLASSES,49
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.sax,God Component,MANY_CLASSES,54
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.server,God Component,MANY_CLASSES,38
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.batch,God Component,MANY_CLASSES,32
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.detect,God Component,MANY_CLASSES,32
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.parser,God Component,MANY_CLASSES,46
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.mime,God Component,MANY_CLASSES,32
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.metadata,God Component,MANY_CLASSES,33
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.fork,God Component,MANY_CLASSES,32
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
849fc385e626d904c50c3338d4668f6ab44bd72a,tika-cpu_7,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
33595666efff7b475e461af98446e682a5724ca5,tika-cpu_13,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
8de4115900a54585de441b5b59b3738c79c295cb,tika-cpu_15,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
e9c0166da98b55b66b217e4fe6afd13904c620d6,tika-cpu_7,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
e9c0166da98b55b66b217e4fe6afd13904c620d6,tika-cpu_7,org.apache.tika.sax,God Component,MANY_CLASSES,35
3f271557f12a9de28274ca1a0805f01cba7c6043,tika-cpu_11,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
cd129b5741d96d169823daadf6f40038ce773041,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
cd129b5741d96d169823daadf6f40038ce773041,tika-cpu_9,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
cd129b5741d96d169823daadf6f40038ce773041,tika-cpu_9,org.apache.tika.sax,God Component,MANY_CLASSES,43
cd129b5741d96d169823daadf6f40038ce773041,tika-cpu_9,org.apache.tika.mime,God Component,MANY_CLASSES,31
cd129b5741d96d169823daadf6f40038ce773041,tika-cpu_9,org.apache.tika.parser,God Component,MANY_CLASSES,32
cd129b5741d96d169823daadf6f40038ce773041,tika-cpu_9,org.apache.tika.batch,God Component,MANY_CLASSES,31
cd129b5741d96d169823daadf6f40038ce773041,tika-cpu_9,org.apache.tika.example,God Component,MANY_CLASSES,46
ab5353a07cc2d78e213a25c12dc6fac23b8e57bd,tika-cpu_17,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
56237e39f39092ede166eb790f3d5c0b4644d8e0,tika-cpu_2,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
56237e39f39092ede166eb790f3d5c0b4644d8e0,tika-cpu_2,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
56237e39f39092ede166eb790f3d5c0b4644d8e0,tika-cpu_2,org.apache.tika.sax,God Component,MANY_CLASSES,33
e6e7650d75f86b7aef1197e58e865f0a1bc55c49,tika-cpu_6,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,56
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.utils,God Component,MANY_CLASSES,31
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,35
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.detect,God Component,MANY_CLASSES,36
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,53
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,58
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,34
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.parser.microsoft.chm,God Component,MANY_CLASSES,32
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.server,God Component,MANY_CLASSES,40
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.batch,God Component,MANY_CLASSES,32
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.fork,God Component,MANY_CLASSES,32
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.metadata,God Component,MANY_CLASSES,36
26afddaea785006127cc44be247a4171c2188922,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,52
0365ed2e430f3513931c01994e75fa55d1fb1b01,tika-cpu_4,org.apache.tika.server,God Component,MANY_CLASSES,34
0365ed2e430f3513931c01994e75fa55d1fb1b01,tika-cpu_4,org.apache.tika.sax,God Component,MANY_CLASSES,35
0365ed2e430f3513931c01994e75fa55d1fb1b01,tika-cpu_4,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
6481195fbec86b1ec12cf23a1b014f253dc655ff,tika-cpu_24,org.apache.tika.example,God Component,MANY_CLASSES,43
6481195fbec86b1ec12cf23a1b014f253dc655ff,tika-cpu_24,org.apache.tika.mime,God Component,MANY_CLASSES,31
6481195fbec86b1ec12cf23a1b014f253dc655ff,tika-cpu_24,org.apache.tika.sax,God Component,MANY_CLASSES,43
6481195fbec86b1ec12cf23a1b014f253dc655ff,tika-cpu_24,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
6481195fbec86b1ec12cf23a1b014f253dc655ff,tika-cpu_24,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.sax,God Component,MANY_CLASSES,45
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.mime,God Component,MANY_CLASSES,31
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.detect,God Component,MANY_CLASSES,31
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.parser,God Component,MANY_CLASSES,37
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.batch,God Component,MANY_CLASSES,31
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.metadata,God Component,MANY_CLASSES,34
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,tika-cpu_22,org.apache.tika.example,God Component,MANY_CLASSES,49
09632ef9abb697644ab606d56f56531d5cd81058,tika-cpu_18,org.apache.tika.batch,God Component,MANY_CLASSES,31
09632ef9abb697644ab606d56f56531d5cd81058,tika-cpu_18,org.apache.tika.metadata,God Component,MANY_CLASSES,32
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.example,God Component,MANY_CLASSES,47
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.sax,God Component,MANY_CLASSES,54
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.server,God Component,MANY_CLASSES,38
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.batch,God Component,MANY_CLASSES,32
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.detect,God Component,MANY_CLASSES,32
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.parser,God Component,MANY_CLASSES,43
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.mime,God Component,MANY_CLASSES,32
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.metadata,God Component,MANY_CLASSES,33
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.fork,God Component,MANY_CLASSES,32
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,65
7ffd19492909b4dbfddcc96e3921e078c537faef,tika-cpu_12,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
9c01111a822419797f20a09388ccd235c7e70db9,tika-cpu_15,org.apache.tika.example,God Component,MANY_CLASSES,49
