commit,package,additions,deletions,LOC,change
c31fe5533598aa155b521395d17b2932d6d4fe4e,org.apache.tika.example,2,1,4174,1
ffb46d6a5851201f278dd69df6b8f78c7cbd5225,org.apache.tika.example,97,49,4222,48
d6d180c5d94d80722e239341e4eb8398a32817cd,org.apache.tika.example,75,44,4253,31
83a3bb9b14e7b075a52174dee139278dd6052d7c,org.apache.tika.example,45,37,4261,8
f3cd6ad3ff45e19cd2f0919d686f0a283893fc94,org.apache.tika.example,20,0,4281,20
3a7a94ca5040eabd90f6060effc517126def3fc1,org.apache.tika.example,33,28,4286,5
f9113be57db9607c0e3710b8560989e0f8f8efef,org.apache.tika.example,10,12,4284,-2
3aa1dca4eef13de99b83989010fe02bfd391b378,org.apache.tika.example,10,229,4065,-219
9cdfc4ae23fe9be3b62c827d3771f7bd713fcc63,org.apache.tika.example,32,29,4068,3
71f8423b0403955265a0726ff3173cc5708518c4,org.apache.tika.example,9,5,4072,4
da1fe243ace68cc2b5c4bde022113233ad95ea15,org.apache.tika.example,9,5,4076,4
20c1cfe8f024bf51a5aeb37656e4566420377868,org.apache.tika.example,32,29,4079,3
e780d56652d48dd0f50b4e62a58153e95f055022,org.apache.tika.example,41,34,4086,7
7b4f6fa6c76430dbc0eeb4e6654b59e3afc38185,org.apache.tika.example,6,3,4089,3
e8ee4ce7fbdc4fd8d0a496731f2b0a481687b72f,org.apache.tika.example,6,7,4088,-1
0d8f030f02830a39e004fbfbd6989128ec2047d7,org.apache.tika.example,6,7,4087,-1
e56e2b2915e8cebcf97c69cdcb3ecff861434f61,org.apache.tika.example,77,39,4125,38
e76302196ebcafb7b51fce37fbe8256e6c0fbc51,org.apache.tika.example,109,0,4234,109
7b869c0c1b132feb691dca645fe9bc689bf320e2,org.apache.tika.example,1,1,4234,0
b5f5403fb150f2a290fe1cfa10a6fe572b1dd50a,org.apache.tika.example,109,0,4343,109
10a8eec119c7a77be76000b30aaffb96a552cc44,org.apache.tika.example,27,20,4350,7
e6e3b8817053e981f3843f1d3b7055b4ae30ed73,org.apache.tika.example,27,20,4357,7
5f05b511d7d1184f6f25a2b644b615c4f21b8e68,org.apache.tika.example,6,4,4359,2
c0fb57d9d20e8eb7cb77bce8742e4566a18f5db8,org.apache.tika.example,10,2,4367,8
40028f3c4934b86ddf48a536da2e8191d20a4695,org.apache.tika.example,27,239,4155,-212
5a4a0eecf61d7ced2a708d0184df5179c125dd4b,org.apache.tika.example,2,2,4155,0
0d6f140a18f049689bd6a5d69398c33e3af82291,org.apache.tika.example,0,10,4145,-10
e83b999e0ab77971489356cca745746dd60aa55d,org.apache.tika.example,1,1,4145,0
8bc50ecf2f06e65eb86637b813e199b6ba59fcc4,org.apache.tika.example,93,0,4238,93
346d12fd719689b555df3a27441e5dcb0e0b6fcd,org.apache.tika.example,1,1,4238,0
f9104d17ad0b92b243501fdf0863b4ccdaa5e791,org.apache.tika.example,214,1,4451,213
236125ab1ec492f393fcbf26af0df30c8ae7619a,org.apache.tika.example,3,3,4451,0
53fef890942bdf69d455abbbecc17cd22d6621d6,org.apache.tika.example,1,5,4447,-4
44c0c83971ab5503db4e7258e258a0d3a360594a,org.apache.tika.example,1,5,4443,-4
9ec102102119e6d398c53652e1a28c2c61600f5d,org.apache.tika.example,2,2,4443,0
219338f0925ef55a4748906e14a757a05b94ce35,org.apache.tika.example,5,4,4444,1
6b51782400d51402646aaa226df246d98e06a65d,org.apache.tika.fork,46,7,39,39
42eecdb41065d65a2b7ffcf6a760e62331c86962,org.apache.tika.fork,56,2,93,54
26800770bde7df358548d8d2e52b7bd0d073e881,org.apache.tika.fork,18,0,111,18
1d0ef6b779d1ff1b0cabf0ffd9e453e5cf2619bf,org.apache.tika.fork,164,80,195,84
ab0921a36ba8226d3393b1712b9c28d4af9e9e0e,org.apache.tika.fork,695,129,761,566
1812a8612fff219adc7c2d0daada8aa652104024,org.apache.tika.fork,134,165,730,-31
bb31716e5eaf69fe8f25beb3f870aceaa27b0328,org.apache.tika.fork,16,18,728,-2
ba8a9691beb2721f64f767ededeae14b467589f9,org.apache.tika.fork,287,105,910,182
bdc9e61e5991f574e3e028b65ab36fb1da4ed63c,org.apache.tika.fork,11,7,914,4
663b274999afde94e851477d1ebebfdefaa19188,org.apache.tika.fork,4,2,916,2
aec08ff85b1c2550664f81c549c65bb36978237d,org.apache.tika.fork,2,2,916,0
3b3845a0cc3c1a6e53d05c0e3ba2f77f2c33d1e0,org.apache.tika.fork,177,29,1064,148
739124326ad8fa6e26af71ef0a25855265328ae1,org.apache.tika.fork,51,0,1115,51
4a9b1f499739475d5e222e76b8cfaf6eefc7ceab,org.apache.tika.fork,97,32,1180,65
1466606243db1323d0c307df9f2f52de2272a70b,org.apache.tika.fork,25,15,1190,10
f4098f1015ebf887fab336d58ce44224f3ed815c,org.apache.tika.fork,7,4,1193,3
b1e9764ea707bc5b0ccc01d24af836a6f6e5ddba,org.apache.tika.fork,23,1,1215,22
3b61cea5aba160f9289db7d913aec2c00c3b7a6e,org.apache.tika.fork,4,14,1205,-10
5f8737a853d31b82951fadfc7e9ca0c255ff7286,org.apache.tika.fork,92,8,1289,84
15229b624eb50b170d4d93ac1a2ff5918563b7a1,org.apache.tika.fork,1,1,1289,0
f1824961509076594945e0bf50be3d384315edee,org.apache.tika.fork,23,4,1308,19
9f57e910dd236d78b6b045d0d16c5eede91c18eb,org.apache.tika.fork,27,10,1325,17
5943753aaa51c6810d980222af71bf22943ac267,org.apache.tika.fork,2,2,1325,0
c4c8b2247dd90e0f5ed3b9eac6da471e013989a8,org.apache.tika.fork,22,0,1347,22
de3538527dc7658735a7544c9f904007bc180021,org.apache.tika.fork,0,0,1347,0
e910698ed42888d0c30dde88f2ceac7b2f841b98,org.apache.tika.fork,1,1,1347,0
50d6e5858d1557c00a42726cbe59cce3453db245,org.apache.tika.fork,0,2,1345,-2
486d767688ce4c93c9e90ede0b27459cebfa5233,org.apache.tika.fork,36,11,1370,25
dd8480f92b6a7750cb65ce2eb95c9d2fe8b9b988,org.apache.tika.fork,11,0,1381,11
915be4f4fb999a79ea1f3f90b3a2637ea086ae26,org.apache.tika.fork,1,1,1381,0
a90b827bcbed21bb8a149cebdfdd483b3a20d7fe,org.apache.tika.fork,14,1,1394,13
bc075703823e7250a7ad7db93ef58712133920f2,org.apache.tika.fork,18,4,1408,14
833b5e1985f3bb37ee76c85ceddf400b916e3a3b,org.apache.tika.fork,18,0,1426,18
6aba74b05069cc97dfe2df0a194f14ed38a224ba,org.apache.tika.fork,51,2,1475,49
2a36fcd63ddd3234b7f34e6814972bb62aeb4bc9,org.apache.tika.fork,8,3,1480,5
892f3a8b1e44efdf86ec9aed0887de7afcbf01ea,org.apache.tika.fork,1,1,1480,0
6ce4a166486eea12e9987318da24f82aa4a072b6,org.apache.tika.fork,10,9,1481,1
4c1834e4f911f927c35e50547e07ec997993063e,org.apache.tika.fork,40,4,1517,36
f4bdbbe73dad9e7b979c4bdabc6312bb2ca0d57c,org.apache.tika.fork,3,1,1519,2
be5f57dba75055f047284c6136136a600c0bb99c,org.apache.tika.fork,1,2,1518,-1
8938fdfa93f8c0647e547e8a04a187fbb5a32603,org.apache.tika.fork,4,9,1513,-5
61d8ec7534e91bdc994456e1883a5d07abf2037c,org.apache.tika.fork,8,2,1519,6
da1fe243ace68cc2b5c4bde022113233ad95ea15,org.apache.tika.fork,8,2,1525,6
e780d56652d48dd0f50b4e62a58153e95f055022,org.apache.tika.fork,8,2,1531,6
e8bf985040e8b4fe6975468a6b912edd2d3e03d5,org.apache.tika.fork,71,7,1595,64
2e325cb7103f3e7090433264a52f9787200c526e,org.apache.tika.fork,1,1,1595,0
6ff825c684236a6e1c8a4f77cbcd2d7fb953870e,org.apache.tika.fork,7,11,1591,-4
0d8f030f02830a39e004fbfbd6989128ec2047d7,org.apache.tika.fork,7,11,1587,-4
e56e2b2915e8cebcf97c69cdcb3ecff861434f61,org.apache.tika.fork,78,18,1647,60
6a398bd3f6245543091fd7c0e9e4facb34a26882,org.apache.tika.fork,49,1,1695,48
7f6072ca26dccf1d791c426d4c32068535ddae8a,org.apache.tika.fork,49,1,1743,48
ac2c024cee1e8475c056196aae0526120f99a85b,org.apache.tika.fork,49,1,1791,48
bcf09e04d7b232a3d5ac56bd858045e63e41205d,org.apache.tika.fork,254,7,2038,247
87861ae059e7705a8bb9f0692fdf08a8cfd35eeb,org.apache.tika.fork,0,7,2031,-7
e2156ce44ebf1eb49efc608e12dbec905112f39f,org.apache.tika.fork,310,90,2251,220
56ff337b65a5ee66c582ad0e877c6bc583bc3adf,org.apache.tika.fork,2,1,2252,1
0e8f44459fbbed991171e9eafb3395df6060fb7a,org.apache.tika.fork,444,3,2693,441
5ae7cc5d59006e15baa3347954e0545468c0dc94,org.apache.tika.fork,405,80,3018,325
cb1bbc052188bf5e45e5dc17570180df1fe27df9,org.apache.tika.fork,770,5,3783,765
929dcd75b8480a2a2d19a1801a88973b5e9358ac,org.apache.tika.fork,186,133,3836,53
7a69da1ba6b07fed00dbbf0ce7b822c3fb77a381,org.apache.tika.fork,41,3,3874,38
e7b481dd763ff4f586a94b981281923e4604010a,org.apache.tika.fork,1373,108,5139,1265
69555a98e56f4fef62abb91bee48bad27c58a6ce,org.apache.tika.fork,6,30,5115,-24
734358f9870c87dd1739f4e995d0d71765965542,org.apache.tika.fork,32,0,5147,32
5a4a0eecf61d7ced2a708d0184df5179c125dd4b,org.apache.tika.fork,3,3,5147,0
303ccd41d1411b45024248ab5b89978b93bd0cbc,org.apache.tika.fork,2,1,5148,1
c723878ff15fc3b75f1a57fd1a91cf1d9f2577d3,org.apache.tika.fork,6,30,5124,-24
71e59d51c1bf3e4c278ef84c924e70671b49d6be,org.apache.tika.fork,3,1,5126,2
7beae2f510d124adcb60178320317c5d161380d0,org.apache.tika.fork,2,1,5127,1
b83dc002c771b2da50ef66afc22ffced2e54a487,org.apache.tika.fork,2,1,5128,1
231a7e28d6f73db89747b2dcc597efe1add93bbb,org.apache.tika.fork,21,42,5107,-21
c797a83db923ceb01c9703f4a8a935c231eb9bd7,org.apache.tika.fork,2,0,5109,2
f9cccabcb2d2580739039fbef60f06da97668b13,org.apache.tika.fork,1,3,5107,-2
6745e8db32390ea94ca14f11ef02aa00f1ffc37e,org.apache.tika.fork,24,45,5086,-21
377e40b03a5ea762c0f898611e64c70779ba3f16,org.apache.tika.fork,4,1,5089,3
faad4c316634880df054dc6178e18f172a132d4e,org.apache.tika.fork,7,7,5089,0
37f0559c28dd485557f5d66e9c0fe6cb6123b225,org.apache.tika.fork,7,7,5089,0
6401ca084ac9409bf6b6c94b2fa4ff293e427133,org.apache.tika.fork,4,3,5090,1
6b3fb1fa644a93e25f640d08593c849fe24a7784,org.apache.tika.fork,20,30,5080,-10
9ec102102119e6d398c53652e1a28c2c61600f5d,org.apache.tika.fork,2,2,5080,0
d8b0d1fe33942ef49dd34aa58c14b73e27daeadd,org.apache.tika.fork,42,11,5111,31
3571725a948a4676f1904799209271eeaf18b102,org.apache.tika.fork,2,4,5109,-2
dd85c73094dc87f6f6e208278325be810761f490,org.apache.tika.fork,2,4,5107,-2
326b7d7abda238ccc181fc2acaf2271e08fe9c1b,org.apache.tika.fork,4,2,5109,2
7f65d61b4fe1f4c1d4929bbe1c456c68afd44b6c,org.apache.tika.fork,2,4,5107,-2
77428b0f44a61f2f92d9c03fba46b32f01d16d1c,org.apache.tika.metadata,1142,0,1142,1142
21cf8befdbc2f5617da560451cb37f7db65bdc3b,org.apache.tika.metadata,1,1,1142,0
376241396ff4f055188039211af70d9f76c1d4f1,org.apache.tika.metadata,1,1,1142,0
64c1e0e7648f424272c47866ccf28bf6eb11d761,org.apache.tika.metadata,33,0,1175,33
32fda63e7bfb1722a3e35d717f68e3242a259c47,org.apache.tika.metadata,7,17,1165,-10
9ffdd5470b4b66c62b21dac13cb278acf2cad48b,org.apache.tika.metadata,3,0,1168,3
a8d1e675a2c18e67b534df31823214d8c917c07c,org.apache.tika.metadata,27,3,1192,24
579bee49c75df6f44d862418df4b5a58b84361e7,org.apache.tika.metadata,404,404,1192,0
c1fec08438a738fb71a28f7b1675e6d5ffae38cb,org.apache.tika.metadata,16,0,1208,16
2a15448e24d2568629eebed80d6aa35a58350382,org.apache.tika.metadata,1,1,1208,0
8a80ee560caeff41560e9dad911a07a62340a368,org.apache.tika.metadata,24,0,1232,24
1588c38e20098a1f728ebd160d240fd1c032c701,org.apache.tika.metadata,11,5,1238,6
fd4a584811f027ba94961126e5832c86759b2267,org.apache.tika.metadata,0,413,825,-413
290bbf80a2f5ca1245bf63f4cb5e0ca92d6c0beb,org.apache.tika.metadata,369,374,820,-5
9544c3a37ee7b679203b382ad469301d41f45436,org.apache.tika.metadata,1,0,821,1
96a15bcc17e2e7db9267bc98a8c449fdf15fa74c,org.apache.tika.metadata,150,0,971,150
443734225ebc709ea3ada622c3ab4a1ac1ff7b6f,org.apache.tika.metadata,5,40,936,-35
0fa888e8d681eaea34de59d67bf4a15472bc859a,org.apache.tika.metadata,533,0,1469,533
3ad79a6a21e0039fb451044b2b9e71f83f258311,org.apache.tika.metadata,22,24,1467,-2
14a229e5814b0148ba0b8d08f0cc71708a861c88,org.apache.tika.metadata,57,1,1523,56
bdf52f7e25cd6615f83bf97db5b981b462adc1c6,org.apache.tika.metadata,3,1,1525,2
571fc144efbc2c86722d64205e91a698905cf9e4,org.apache.tika.metadata,2,25,1502,-23
2b73f6b5b24de8d48def498e46f47ef47a24a440,org.apache.tika.metadata,99,5,1596,94
ed8497d10df01374ddc63ec6cc988c191a881b95,org.apache.tika.metadata,33,1,1628,32
c02b1529c8011a41892975f2bc0f3cace4a11016,org.apache.tika.metadata,1,1,1628,0
9677c502210500e82c72e965502011b9b9a4314e,org.apache.tika.metadata,49,1,1676,48
4658fd738e12bb380b888af906a077da7af1e32d,org.apache.tika.metadata,203,5,1874,198
18f82c74cc8944e6fefb2c88c2bc4d6652500ae6,org.apache.tika.metadata,9,4,1879,5
11bbc01edef720419f3b68e0487ef057cf13a387,org.apache.tika.metadata,5,2,1882,3
ad2259667f97bfb76344e778ee1faf5f208b98d8,org.apache.tika.metadata,59,4,1937,55
458753cfdc2d8f9941ea84a94267b84a323f117f,org.apache.tika.metadata,36,0,1973,36
d32c1d879287b4b9ed81f1cd3b6b52025683f5f1,org.apache.tika.metadata,67,40,2000,27
bc3fd0722e3f07ba18c54af7108f9f82cd9ea0d9,org.apache.tika.metadata,628,628,2000,0
9a2bef7e4d893d7bbde4a267bf3eca6da40ecab2,org.apache.tika.metadata,19,2,2017,17
729bca59b0b81ddcb33054938037a31495bb4edd,org.apache.tika.metadata,95,0,2112,95
806ccd1b7fda712753f855d344b20b4edad24ffe,org.apache.tika.metadata,6,2,2116,4
3dd12110dad0e5a71555d4e4a0e5a6cd609b0fb7,org.apache.tika.metadata,2,3,2115,-1
ab0921a36ba8226d3393b1712b9c28d4af9e9e0e,org.apache.tika.metadata,6,1,2120,5
164302f56b53a1a8f4169a88d30980a8c2897f47,org.apache.tika.metadata,23,13,2130,10
5716665ac46861acb3b14fd56ed8b91d6ddc91f8,org.apache.tika.metadata,7,4,2133,3
8f4b2aed6e404ccac23dac357c799766aa0e793c,org.apache.tika.metadata,8,0,2141,8
1835ad392b2ed8ce0673483833fb28f3f8bdc855,org.apache.tika.metadata,7,0,2148,7
c4c8b2247dd90e0f5ed3b9eac6da471e013989a8,org.apache.tika.metadata,1,0,2149,1
c3f99103fd06292556f9eb0034365f0389205434,org.apache.tika.metadata,2,2,2149,0
5cc8b40243eee50c5364c8f350d1a873cfab8180,org.apache.tika.metadata,41,1,2189,40
25f7a4d5dac3b7d4bebaed41ef43bf37d1e86814,org.apache.tika.metadata,0,92,2097,-92
e910698ed42888d0c30dde88f2ceac7b2f841b98,org.apache.tika.metadata,1,1,2097,0
83eb5b81bca849bf512b84425cd6900c9921b251,org.apache.tika.metadata,10,0,2107,10
f6adfbda369a376d4d03c1c76d14f4736ef6e28c,org.apache.tika.metadata,7,6,2108,1
92f444695e242cb358a6fb52a70210bdcccc2d66,org.apache.tika.metadata,4,0,2112,4
85ae815a0f9a15ffd0a3f3870768630e53e5dd1b,org.apache.tika.metadata,38,10,2140,28
b754b456c3871c453466ff06f60eedf433547eaa,org.apache.tika.metadata,8,4,2144,4
34c029356e5548badbe4e36006036d1c6a0086af,org.apache.tika.metadata,1289,1,3432,1288
7901a55eb6421f6b505f45a649ef41e717db6f5b,org.apache.tika.metadata,16,12,3436,4
6454566da5e6c3ae9fe989145277d3b657f8de65,org.apache.tika.metadata,49,0,3485,49
929f7535e99bac0a604206212253a60a1fdd816f,org.apache.tika.metadata,34,12,3507,22
385c9930d65b4263c1bf26781e38a80195c9a1df,org.apache.tika.metadata,60,21,3546,39
c0d60f016e6dcc03cd1a2b2f460e4c2f61375df8,org.apache.tika.metadata,3,3,3546,0
9e79399d2129cc9ccffaf4cc1834fac742238f05,org.apache.tika.metadata,2,3,3545,-1
49229f793f29af5736e8d8ea964066b0abfc07dc,org.apache.tika.metadata,109,8,3646,101
5796aa68af70085f82216721b529c0bd850f1932,org.apache.tika.metadata,132,0,3778,132
08ef9c198b06fd1c1f4722c53a09945e6377c532,org.apache.tika.metadata,55,29,3804,26
7488dcce89571d9aa81b3ea0fd95bd6f67290c60,org.apache.tika.metadata,11,1,3814,10
ffe9d51a4c966599f2215c6f000030a017b1d35d,org.apache.tika.metadata,75,4,3885,71
ce9ffb3ff03d8a6eb1a0bf16e04d35372a3ba626,org.apache.tika.metadata,121,1,4005,120
a8755b0c33d216be5b64cfd039d0f9dac1f1406e,org.apache.tika.metadata,34,6,4033,28
d22c2ea763889d96c831fdeb0fc55b82b2e7adf4,org.apache.tika.metadata,10,10,4033,0
e2c5e08c3228ce6584467ef272a0f95d8d47a0a5,org.apache.tika.metadata,16,16,4033,0
9b94789f2e9d759d4f6523b3cccd8370831e2469,org.apache.tika.metadata,38,16,4055,22
34dff7b56672b54b19de4ea6e28ad3f95db6d034,org.apache.tika.metadata,58,45,4068,13
70c85b4ab78486b2e2781fe6bd196a053e48149e,org.apache.tika.metadata,1,1,4068,0
a63b29900a9bc4543c5d5c0eb31c2735ebd65e25,org.apache.tika.metadata,1400,1259,4209,141
a0e2a5e1fda9e321ea725dabf2c6219af9a0d6ec,org.apache.tika.metadata,13,2,4220,11
923ef5d6b2101a7500955b9709967c7277ff5674,org.apache.tika.metadata,5,4,4221,1
32033ded8671f9a3d5fd638c652de44c60f3a659,org.apache.tika.metadata,3,3,4221,0
328b935c08b61bf785ec99952c687f04f7cf989f,org.apache.tika.metadata,159,25,4355,134
1d1f29260677d955e66c4dbd6f1120426b421a94,org.apache.tika.metadata,222,7,4570,215
19a8688603dcf50d396c5619685ba75b83107e86,org.apache.tika.metadata,29,38,4561,-9
aa6c45eb3cae0ff0b74c67ba3273d579bde2f56f,org.apache.tika.metadata,29,0,4590,29
a63b9b8a80d52c172d074ae6a7569ac0f5f42b5b,org.apache.tika.metadata,22,20,4592,2
07a1590839bff6f16ac19b031a26e128141e19a2,org.apache.tika.metadata,157,83,4666,74
efdb4679cb28841da7ba9d8e755596602b630893,org.apache.tika.metadata,2,1,4667,1
c36e5a0461b66a7941156dd9ee502c73aa0ee28c,org.apache.tika.metadata,3,2,4668,1
9e21496385fa21e15fbe1f9d2d7160678151fa7c,org.apache.tika.metadata,2,0,4670,2
02e550a358860c7b387599da14b5d92f44a3164d,org.apache.tika.metadata,16,9,4677,7
00522e3cb4b2fa1f2202d56779106f3979cc4225,org.apache.tika.metadata,8,7,4678,1
5a82c4f241b659a9a155df0ed60570e8743029dc,org.apache.tika.metadata,32,17,4693,15
ec32a29d3109df74e56b7878809aa0c5be862666,org.apache.tika.metadata,51,27,4717,24
dfee81089d1492039ab698528212e1cef4108ea2,org.apache.tika.metadata,4,41,4680,-37
2a36fcd63ddd3234b7f34e6814972bb62aeb4bc9,org.apache.tika.metadata,22,17,4685,5
55310ec7f4c8f2bfe6ff29485dfee156e6c9de84,org.apache.tika.metadata,46,0,4731,46
0e7ea0a025b9d32dd2f41bdd25cb005999d4dfeb,org.apache.tika.metadata,27,0,4758,27
08a402913f47d405dd01747452833a771f5accf7,org.apache.tika.metadata,6,6,4758,0
4fa1d2a8c863e79810fc21961e04dcfa75450f93,org.apache.tika.metadata,371,0,5129,371
15bc1b3a1c5e79c007754760eba5748e99b01fc8,org.apache.tika.metadata,30,1,5158,29
204532630e37f76817e8677c58301d22ed576fae,org.apache.tika.metadata,15,0,5173,15
7e6448348853234fe76c732ffeccb76200fe464c,org.apache.tika.metadata,4,2,5175,2
d42e013ff5a31488218b3bd82ebfc7e796a0e852,org.apache.tika.metadata,329,16,5488,313
eb7e3481c0db1069a30e73cfe598cc46ee80560e,org.apache.tika.metadata,1,25,5464,-24
45da28cc03c9ab70273523b945cac3e0f81f7c8d,org.apache.tika.metadata,44,0,5508,44
669565c6e8e90ba439056c5c269dd1a8c6b76369,org.apache.tika.metadata,2,2,5508,0
bb9380c0e07084a65773ef12f014ec1b9ad5fbc6,org.apache.tika.metadata,13,0,5521,13
a4be4be51f22d813cfbb6e249017c83d87346f65,org.apache.tika.metadata,3,3,5521,0
1f32c70e2166cca831a9f52a5362583dd11e3cf6,org.apache.tika.metadata,8,0,5529,8
e66ec97291cff4f14926b6e11b3b79a099cc00cf,org.apache.tika.metadata,25,0,5554,25
d1e8d7176952d7e82e2d72ae08b2ee40df17902e,org.apache.tika.metadata,71,0,5625,71
6194e6854392740a157cce3bb252af10244af8af,org.apache.tika.metadata,17,6,5636,11
43086f4d2c69d69b10b52507be21c33a3397569b,org.apache.tika.metadata,17,17,5636,0
88f140f5cfd63202a48bab7a43e2c6cae05ea8da,org.apache.tika.metadata,123,123,5636,0
4dcfb74cf702aa88a94f58ca79ede313dfb45852,org.apache.tika.metadata,6,6,5636,0
5f3acd22272dcaf8b946feecaf0e1bbebb6489fb,org.apache.tika.metadata,1,1,5636,0
8d8823ad9e8281cf79c492d714ae2a815644f763,org.apache.tika.metadata,4,4,5636,0
559557aa311c6dd81f26d8142a6df6f6fc55513f,org.apache.tika.metadata,2,0,5638,2
f054bcd1a0a57a730ebc53e7a2cfd4215a7526fb,org.apache.tika.metadata,2,0,5640,2
c5d4ec6c50824a9a40fdd2b492bf7557d8d693f3,org.apache.tika.metadata,44,0,5684,44
e032ac61996be58cba306a69165b3986e7b4256a,org.apache.tika.metadata,9,0,5693,9
da1fe243ace68cc2b5c4bde022113233ad95ea15,org.apache.tika.metadata,9,0,5702,9
80b27e6d843d221de87591d34632e546c0d23b1a,org.apache.tika.metadata,9,0,5711,9
e780d56652d48dd0f50b4e62a58153e95f055022,org.apache.tika.metadata,9,0,5720,9
b6d55ae345db933d69cc9a7d290e3f8ca567b5a9,org.apache.tika.metadata,7,0,5727,7
fe559b80bcad1f107904ca7a89724a26ea2921a1,org.apache.tika.metadata,7,0,5734,7
2ae7206d9c99fb553314cff21bb155d4e6f06d12,org.apache.tika.metadata,11,3,5742,8
ce07d8a10499fae015f07ca4fd4daf3473ca5193,org.apache.tika.metadata,67,0,5809,67
8e819c3caf3ff3b0492f600b4193d1b3ee74f51b,org.apache.tika.metadata,6,0,5815,6
7fbf0f304d8e20f7e26baadee1f85974b03dee8e,org.apache.tika.metadata,6,0,5821,6
4dd6fd11035c09070689471975cc661aafa77333,org.apache.tika.metadata,2,2,5821,0
0e0f30d9bb7352bf08c884f8646619ca215a6907,org.apache.tika.metadata,6,0,5827,6
aa448a3b7e61f9a46efd1bf3f2ac72e6a3852d8f,org.apache.tika.metadata,114,0,5941,114
66f6310eec8e8aade078f0ca32a07399008ef1b1,org.apache.tika.metadata,60,44,5957,16
8eb7d352f6b7a488bfdca172a0707cb514157a34,org.apache.tika.metadata,9,0,5966,9
c3383b005f9879019a9a18e6eae362e3498acf54,org.apache.tika.metadata,8,0,5974,8
745f13cbd0dd2143d3a95e414f399bd73b0e47ab,org.apache.tika.metadata,57,2,6029,55
b2f3eafc49221cd099f0ad9126cf90ad5535bdaf,org.apache.tika.metadata,50,29,6050,21
e56e2b2915e8cebcf97c69cdcb3ecff861434f61,org.apache.tika.metadata,364,47,6367,317
132d3e7ff0387234c65cfc2983dd2b6ba59ff38b,org.apache.tika.metadata,29,0,6396,29
134cb3812aba88152f665c1d14ff65092f21d051,org.apache.tika.metadata,29,0,6425,29
ebb4bc6d7bf82fe618b7a4b5f4e9b4278b96c0d2,org.apache.tika.metadata,29,0,6454,29
b618984cc78df5696886404c6579d2bad71e1bb8,org.apache.tika.metadata,29,0,6483,29
83f1afae3db65af966b13e6cc6dae3872aef630f,org.apache.tika.metadata,3,0,6486,3
8000cfec02a0c872241a9bfe90c21675b9118054,org.apache.tika.metadata,3,0,6489,3
7dd38d5500c539328e2b0a083e1998a28e680539,org.apache.tika.metadata,6,0,6495,6
33da38ebb209250680aee3ab8565c89846f3a865,org.apache.tika.metadata,4,0,6499,4
766cdac5735565ba898932c4f8696dc8a678e74b,org.apache.tika.metadata,4,0,6503,4
b1d80bd7a649e90b225b2769c8affc4809a9cb9b,org.apache.tika.metadata,62,2,6563,60
2966cab3d8e4c975ba3b8b04f71d0254eeaf2f8c,org.apache.tika.metadata,1,2,6562,-1
369a04ee2be4b28c2bed1f1119e8cb5805dbd9c8,org.apache.tika.metadata,20,1,6581,19
b5f5403fb150f2a290fe1cfa10a6fe572b1dd50a,org.apache.tika.metadata,87,2,6666,85
a01163de9784cff77733262dad46140e83eb6e11,org.apache.tika.metadata,4,0,6670,4
10a8eec119c7a77be76000b30aaffb96a552cc44,org.apache.tika.metadata,275,502,6443,-227
e6e3b8817053e981f3843f1d3b7055b4ae30ed73,org.apache.tika.metadata,275,502,6216,-227
79f313d85ee558a2ba2e61477ec669ab0281dcb6,org.apache.tika.metadata,3,2,6217,1
5f05b511d7d1184f6f25a2b644b615c4f21b8e68,org.apache.tika.metadata,1,1,6217,0
c844fc3928516f710a1e62ab99c4eb3f8ab27410,org.apache.tika.metadata,126,0,6343,126
e7b481dd763ff4f586a94b981281923e4604010a,org.apache.tika.metadata,126,0,6469,126
5a4a0eecf61d7ced2a708d0184df5179c125dd4b,org.apache.tika.metadata,2,2,6469,0
927c224cde7a7358325c349a3c439766e8ad2988,org.apache.tika.metadata,3,3,6469,0
64302aa88bd8de81771712ccafa778a34cefd7c2,org.apache.tika.metadata,1,1,6469,0
f3099c81e57b5b7f297519a7586b9eb20d89b688,org.apache.tika.metadata,44,0,6513,44
06e734b3cfb192b96581338281c0373ef385d3cf,org.apache.tika.metadata,3,0,6516,3
9a8ef5e7844df2569494b27f51e28047a5596018,org.apache.tika.metadata,1,1,6516,0
ebbd895749337f5bfaa4a653d245ba9356f3207c,org.apache.tika.metadata,5,3,6518,2
7866ce3cc182a02872f504640db22af4fcb3691a,org.apache.tika.metadata,15,0,6533,15
90b63b5f13509a8653c0efc9a69fab4b8cd7295f,org.apache.tika.metadata,28,0,6561,28
45e60a2a8285f49bd9d9f3bdde172b23d0f067a0,org.apache.tika.metadata,2,0,6563,2
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,org.apache.tika.metadata,6,3,6566,3
ab8a9ed830ec710a32e4ffdf4989aea3aaea92ef,org.apache.tika.metadata,2,2,6566,0
73eacc2d9bf77d962245b0832ba5d4fe0045ee56,org.apache.tika.metadata,12,0,6578,12
5b27a993aca864e53093ab1bad9fa38dad6448cb,org.apache.tika.metadata,6,0,6584,6
4a4a53e15ed5bae19780d70bda30c58f3878aecd,org.apache.tika.metadata,15,2,6597,13
bb4458e417116cfc1b7cba70783c5a97c9ec3681,org.apache.tika.metadata,14,1,6610,13
