Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
tika,org.apache.tika.parser.microsoft.onenote,OneNoteLegacyDumpStrings,dumpAscii,34,7,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteLegacyDumpStrings,dumpUtf16LE,40,8,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteLegacyDumpStrings,writeIfUseful,17,5,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDirectFileResource,OneNoteDirectFileResource,3,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDirectFileResource,read,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDirectFileResource,read,21,4,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDirectFileResource,size,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDirectFileResource,position,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDirectFileResource,position,6,2,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDirectFileResource,close,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getRevisionManifestListStart,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setRevisionManifestListStart,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getRevisionManifest,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setRevisionManifest,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getRevisionRoleDeclaration,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setRevisionRoleDeclaration,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getGlobalIdTableStartFNDX,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setGlobalIdTableStartFNDX,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getGlobalIdTableEntryFNDX,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setGlobalIdTableEntryFNDX,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getGlobalIdTableEntry2FNDX,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setGlobalIdTableEntry2FNDX,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getGlobalIdTableEntry3FNDX,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setGlobalIdTableEntry3FNDX,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getObjectRevisionWithRefCountFNDX,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setObjectRevisionWithRefCountFNDX,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getObjectInfoDependencyOverrides,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setObjectInfoDependencyOverrides,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getObjectDeclarationWithRefCount,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setObjectDeclarationWithRefCount,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getRootObjectReference,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setRootObjectReference,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,getFileDataStoreObjectReference,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,setFileDataStoreObjectReference,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,OneNoteDocument,2,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getAssocGuidToRef,3,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setAssocGuidToRef,3,1,2
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,registerRevisionManifestList,4,1,2
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,registerRevisionManifest,7,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,registerAdditionalRevisionRole,3,1,3
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getRevisionListOrder,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setRevisionListOrder,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getRevisionMap,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setRevisionMap,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getRevisionManifestLists,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setRevisionManifestLists,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getGuidToRef,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setGuidToRef,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getGuidToObject,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setGuidToObject,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getRevisionRoleMap,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setRevisionRoleMap,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getCurrentRevision,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setCurrentRevision,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,getRoot,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNoteDocument,setRoot,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,OneNotePtr,6,1,2
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,OneNotePtr,7,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeHeader,7,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeGUID,25,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializedReservedHeader,9,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeFileChunkReference64,6,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeFileChunkReference64x32,6,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeLittleEndianChar,8,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeLittleEndianInt,10,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeLittleEndianLong,10,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeLittleEndianShort,10,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,getIndent,7,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,reposition,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,reposition,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,internalDeserializeFileNodeList,19,3,3
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeFileNodeList,3,1,2
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeFileNodeListFragment,38,6,3
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeFileNode,281,52,2
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeBytes,7,2,1
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeObjectDeclarationWithRefCountBody,18,3,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeObjectDeclaration2Body,10,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeFileDataStoreObject,21,4,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeObjectInfoDependencyOverrideData,15,3,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeCompactID,17,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeInt24,6,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeExtendedGUID,5,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeVarFileChunkReference,49,9,2
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeFileNodeListHeader,7,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,postprocessObjectDeclarationContents,24,4,2
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializePropertySet,15,3,2
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializePropertyValueFromPropertyID,128,25,3
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializePropertyID,4,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeObjectSpaceObjectPropSet,15,3,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,deserializeObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,16,3,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,roomLeft,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,dumpHex,7,2,0
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,size,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,PropertySet,print,5,2,3
tika,org.apache.tika.parser.microsoft.onenote,PropertySet,equals,10,3,1
tika,org.apache.tika.parser.microsoft.onenote,PropertySet,hashCode,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,PropertySet,getRgPridsData,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,PropertySet,setRgPridsData,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,getCount,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,setCount,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,getExtendedStreamsPresent,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,setExtendedStreamsPresent,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,getOsidsStreamNotPresent,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,setOsidsStreamNotPresent,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,getData,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,ObjectSpaceObjectStreamOfOIDsOSIDsOrContextIDs,setData,4,1,1
tika,org.apache.tika.parser.microsoft.onenote,RevisionManifestListStart,getnInstanceIgnored,3,1,0
tika,org.apache.tika.parser.microsoft.onenote,RevisionManifestListStart,setnInstanceIgnored,4,1,1
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,setMarkLimit,3,1,1
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,detect,3,1,1
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,detect,102,32,2
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,processCompObjFormatType,31,7,1
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,arrayContains,18,4,2
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,getTopLevelNames,17,2,1
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,getTopLevelNames,7,2,1
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,detect,39,9,2
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,fillSet,3,1,1
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,detect,21,1,2
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,detectOfficeOpenXML,37,11,1
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,streamingDetectUpdate,22,6,3
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,streamingDetectFinal,3,1,1
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,parseOOXMLRels,12,1,1
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,startElement,12,4,4
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,parseOOXMLContentTypes,12,1,1
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,startElement,12,4,4
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,increment,3,1,0
tika,org.apache.tika.detect.microsoft.ooxml,OPCPackageDetector,getCount,3,1,0
tika,org.apache.tika.detect.microsoft.ooxml,RelsHandler,startElement,12,4,4
tika,org.apache.tika.detect.microsoft.ooxml,ContentTypeHandler,startElement,12,4,4
tika,org.apache.tika.detect.microsoft.ooxml,OOXMLHintCounter,increment,3,1,0
tika,org.apache.tika.detect.microsoft.ooxml,OOXMLHintCounter,getCount,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFNumberingShim,XWPFNumberingShim,4,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,XWPFStylesShim,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,XWPFStylesShim,5,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,onDocumentLoad,3,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,getStyleName,6,2,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,getStyleName,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,startElement,13,5,4
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,endElement,7,3,3
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,EmptyXWPFStyles,getStyleName,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,StylesStripper,startElement,13,5,4
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,StylesStripper,endElement,7,3,3
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,XWPFEventBasedWordExtractor,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,XWPFEventBasedWordExtractor,5,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,main,10,2,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,getPackage,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,getCoreProperties,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,getExtendedProperties,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,getCustomProperties,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,getText,32,5,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,handleDocumentPart,31,6,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,handlePart,11,1,3
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,loadHyperlinkRelationships,21,4,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,loadNumbering,20,4,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,XWPFToTextContentHandler,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,run,3,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,hyperlinkStart,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,hyperlinkEnd,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,startParagraph,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endParagraph,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,startTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,startTableRow,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endTableRow,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,startTableCell,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endTableCell,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,startSDT,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endSDT,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,startEditedSection,2,1,3
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endEditedSection,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,getIncludeDeletedText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,footnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,getIncludeMoveFromText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,embeddedOLERef,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,embeddedPicRef,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,startBookmark,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFEventBasedWordExtractor,endBookmark,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,XWPFToTextContentHandler,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,run,3,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,hyperlinkStart,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,hyperlinkEnd,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,startParagraph,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endParagraph,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,startTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,startTableRow,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endTableRow,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,startTableCell,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endTableCell,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,startSDT,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endSDT,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,startEditedSection,2,1,3
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endEditedSection,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,getIncludeDeletedText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,footnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,getIncludeMoveFromText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,embeddedOLERef,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,embeddedPicRef,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,startBookmark,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFToTextContentHandler,endBookmark,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,XSLFEventBasedPowerPointExtractor,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,XSLFEventBasedPowerPointExtractor,5,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,main,10,2,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,getPackage,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,getCoreProperties,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,getExtendedProperties,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,getCustomProperties,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,getText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,XSLFToTextContentHandler,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,run,3,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,hyperlinkStart,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,hyperlinkEnd,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,startParagraph,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endParagraph,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,startTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,startTableRow,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endTableRow,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,startTableCell,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endTableCell,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,startSDT,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endSDT,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,startEditedSection,2,1,3
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endEditedSection,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,getIncludeDeletedText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,footnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,getIncludeMoveFromText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,embeddedOLERef,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,embeddedPicRef,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,startBookmark,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFEventBasedPowerPointExtractor,endBookmark,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,XSLFToTextContentHandler,3,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,run,3,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,hyperlinkStart,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,hyperlinkEnd,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,startParagraph,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endParagraph,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,startTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endTable,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,startTableRow,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endTableRow,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,startTableCell,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endTableCell,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,startSDT,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endSDT,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,startEditedSection,2,1,3
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endEditedSection,2,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,getIncludeDeletedText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,footnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endnoteReference,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,getIncludeMoveFromText,3,1,0
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,embeddedOLERef,2,1,1
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,embeddedPicRef,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,startBookmark,2,1,2
tika,org.apache.tika.parser.microsoft.ooxml.xslf,XSLFToTextContentHandler,endBookmark,2,1,1
tika,org.apache.tika.parser.xliff,XLZParserTest,testXLZ,13,1,0
tika,org.apache.tika.parser.xliff,XLIFF12ParserTest,testXLIFF12,13,1,0
tika,org.apache.tika.parser.xliff,XLIFF12ParserTest,testXLIFF12ToXMLHandler,5,1,0
tika,org.apache.tika.parser.xliff,XLIFF12ContentHandler,XLIFF12ContentHandler,4,1,2
tika,org.apache.tika.parser.xliff,XLIFF12ContentHandler,startDocument,3,1,0
