Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
tika,org.apache.tika.parser.txt,CharsetDetectorTest,0,0,6,6,67,10,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/txt/CharsetDetectorTest.java
tika,org.apache.tika.parser.txt,UniversalEncodingListener,6,0,6,5,57,13,0,0,0.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/UniversalEncodingListener.java
tika,org.apache.tika.parser.txt,CharsetRecog_2022,3,0,7,0,83,17,0,0,0.5714285714285714,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_2022.java
tika,org.apache.tika.parser.txt,CharsetRecog_2022JP,1,0,2,0,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_2022.java
tika,org.apache.tika.parser.txt,CharsetRecog_2022KR,1,0,2,0,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_2022.java
tika,org.apache.tika.parser.txt,CharsetRecog_2022CN,1,0,2,0,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_2022.java
tika,org.apache.tika.parser.txt,CharsetDetector,16,0,18,14,359,51,0,0,0.3333333333333333,1,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetDetector.java
tika,org.apache.tika.parser.txt,CSRecognizerInfo,2,0,1,0,8,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetDetector.java
tika,org.apache.tika.parser.txt,TXTParser,2,0,4,4,46,7,0,0,1.0,1,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/TXTParser.java
tika,org.apache.tika.parser.txt,CharsetMatch,6,0,12,10,159,22,0,0,0.16666666666666666,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetMatch.java
tika,org.apache.tika.parser.txt,Icu4jEncodingDetector,2,0,5,5,56,11,0,0,0.4,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/Icu4jEncodingDetector.java
tika,org.apache.tika.parser.txt,CharsetRecog_UTF8,0,0,2,0,74,18,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_UTF8.java
tika,org.apache.tika.parser.txt,CharsetRecog_Unicode,0,0,15,0,140,38,0,0,-1.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_Unicode.java
tika,org.apache.tika.parser.txt,CharsetRecog_UTF_16_BE,0,0,2,0,28,7,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_Unicode.java
tika,org.apache.tika.parser.txt,CharsetRecog_UTF_16_LE,0,0,2,0,28,7,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_Unicode.java
tika,org.apache.tika.parser.txt,CharsetRecog_UTF_32,0,0,3,0,43,12,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_Unicode.java
tika,org.apache.tika.parser.txt,CharsetRecog_UTF_32_BE,0,0,2,0,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_Unicode.java
tika,org.apache.tika.parser.txt,CharsetRecog_UTF_32_LE,0,0,2,0,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_Unicode.java
tika,org.apache.tika.parser.txt,CharsetRecog_mbcs,9,0,24,5,302,59,0,0,0.5416666666666666,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,iteratedChar,4,0,2,0,20,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_sjis,1,0,4,1,36,8,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_big5,1,0,4,1,36,8,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_euc,2,0,7,2,75,15,0,0,0.8571428571428571,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_euc_jp,1,0,3,1,16,3,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_euc_kr,1,0,3,1,16,3,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_gb_18030,1,0,4,1,53,11,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_sbcs,43,0,78,56,487,109,0,0,0.6153846153846154,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,NGramParser,8,0,8,3,86,22,0,0,0.5,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,NGramParser_IBM420,2,0,4,1,52,15,0,0,0.75,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,NGramsPlusLang,2,0,1,0,8,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_1,2,0,2,2,20,4,0,0,1.0,2,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_2,2,0,2,2,20,4,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_5,1,0,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_5_ru,1,0,2,2,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_6,1,0,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_6_ar,1,0,2,2,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_7,1,0,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_7_el,1,0,2,2,11,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_8,1,0,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_8_I_he,1,0,3,3,14,3,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_8_he,1,0,2,2,11,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_9,1,0,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_8859_9_tr,1,0,2,2,11,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_windows_1251,2,0,3,3,14,3,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_IBM866_ru,2,0,3,3,14,3,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_windows_1256,2,0,3,3,14,3,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_KOI8_R,2,0,3,3,14,3,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_IBM424_he,1,0,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_IBM424_he_rtl,1,0,2,2,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_IBM424_he_ltr,1,0,2,2,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_IBM420_ar,1,0,1,1,6,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_IBM420_ar_rtl,1,0,2,2,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_IBM420_ar_ltr,1,0,2,2,10,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_EBCDIC_500,2,0,5,2,30,7,0,0,0.8,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_EBCDIC_500_en,0,0,2,1,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_EBCDIC_500_de,0,0,2,1,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_EBCDIC_500_fr,0,0,2,1,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_EBCDIC_500_es,0,0,2,1,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_EBCDIC_500_it,0,0,2,1,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,CharsetRecog_EBCDIC_500_nl,0,0,2,1,8,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java
tika,org.apache.tika.parser.txt,UniversalEncodingDetector,3,0,3,3,39,5,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/UniversalEncodingDetector.java
tika,org.apache.tika.parser.txt,CharsetRecognizer,0,0,3,1,23,3,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecognizer.java
tika,org.apache.tika.parser.csv,TextAndCSVParserTest,7,0,16,12,128,19,0,0,0.375,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/csv/TextAndCSVParserTest.java
tika,org.apache.tika.parser.csv,CSVSnifferTest,6,0,5,4,41,5,0,0,0.6,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/csv/CSVSnifferTest.java
tika,org.apache.tika.parser.csv,CSVSniffer,18,0,23,3,291,58,0,0,0.30434782608695654,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java
tika,org.apache.tika.parser.csv,Snifflet,7,0,14,1,213,45,0,0,0.5,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java
tika,org.apache.tika.parser.csv,UnsurprisingEOF,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java
tika,org.apache.tika.parser.csv,HitMarkLimitException,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java
tika,org.apache.tika.parser.csv,CloseShieldReader,0,0,2,2,7,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java
tika,org.apache.tika.parser.csv,MutableInt,1,0,3,0,12,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java
tika,org.apache.tika.parser.csv,CSVParams,3,0,11,8,40,11,0,0,0.18181818181818182,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVParams.java
tika,org.apache.tika.parser.csv,TextAndCSVParser,17,1,10,4,231,39,0,0,0.6,4,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/TextAndCSVParser.java
tika,org.apache.tika.parser.csv,CSVResult,4,0,8,8,43,10,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVResult.java
tika,org.apache.tika.parser.microsoft.ooxml.xps,XPSParserTest,0,0,2,2,35,2,0,0,-1.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/ooxml/xps/XPSParserTest.java
tika,org.apache.tika.parser.microsoft.ooxml.xps,XPSTextExtractor,2,0,6,6,27,6,0,0,0.3333333333333333,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xps/XPSTextExtractor.java
tika,org.apache.tika.parser.microsoft.ooxml.xps,XPSPageContentHandler,37,0,11,6,265,51,0,0,0.18181818181818182,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xps/XPSPageContentHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xps,GlyphRun,6,0,1,0,27,3,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xps/XPSPageContentHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xps,XPSExtractorDecorator,11,0,12,4,159,31,0,0,0.3333333333333333,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xps/XPSExtractorDecorator.java
tika,org.apache.tika.parser.microsoft.ooxml.xps,FixedDocSeqHandler,7,0,5,2,77,16,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xps/XPSExtractorDecorator.java
tika,org.apache.tika.parser.microsoft.ooxml.xps,PageContentPartHandler,4,0,2,1,36,8,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xps/XPSExtractorDecorator.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,Word2006MLParserTest,0,0,5,5,83,8,0,0,-1.0,0,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/Word2006MLParserTest.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,WordAndPowerPointTextPartHandler,2,0,5,5,22,5,0,0,0.6,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/WordAndPowerPointTextPartHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,BinaryDataHandler,6,0,11,9,57,15,0,0,0.45454545454545453,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/BinaryDataHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,PartHandler,0,0,4,0,9,4,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/PartHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,Word2006MLDocHandler,8,0,10,9,81,19,0,0,0.5,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/Word2006MLDocHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,ExtendedPropertiesHandler,1,0,3,2,33,4,0,0,1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/ExtendedPropertiesHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,RelationshipsManager,1,0,3,2,28,6,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/RelationshipsManager.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,Word2006MLParser,1,0,2,2,18,2,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/Word2006MLParser.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,RelationshipsHandler,2,0,10,10,36,12,0,0,0.9,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/RelationshipsHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,AbstractPartHandler,1,0,4,4,15,4,0,0,0.75,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/AbstractPartHandler.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,Relationship,3,0,5,5,22,5,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/Relationship.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,CorePropertiesHandler,6,0,12,10,83,19,0,0,0.5833333333333334,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/CorePropertiesHandler.java
tika,org.apache.tika.parser.microsoft.xml,XML2003ParserTest,0,0,4,4,39,7,0,0,-1.0,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/xml/XML2003ParserTest.java
tika,org.apache.tika.parser.microsoft.xml,HyperlinkHandler,5,0,4,4,48,12,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/xml/HyperlinkHandler.java
tika,org.apache.tika.parser.microsoft.xml,WordMLParser,18,0,12,10,197,47,0,0,0.3333333333333333,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/xml/WordMLParser.java
tika,org.apache.tika.parser.microsoft.xml,WordMLHandler,4,0,4,4,63,19,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/xml/WordMLParser.java
tika,org.apache.tika.parser.microsoft.xml,PictHandler,10,0,5,4,108,25,0,0,0.0,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/xml/WordMLParser.java
tika,org.apache.tika.parser.microsoft.xml,SpreadsheetMLParser,11,0,7,6,105,26,0,0,0.5714285714285714,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/xml/SpreadsheetMLParser.java
tika,org.apache.tika.parser.microsoft.xml,ExcelMLHandler,5,0,4,4,85,23,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/xml/SpreadsheetMLParser.java
tika,org.apache.tika.parser.microsoft.xml,AbstractXML2003Parser,25,0,4,1,50,4,0,0,1.0,1,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/xml/AbstractXML2003Parser.java
tika,org.apache.tika.parser.microsoft.chm,TestChmLzxState,2,0,3,3,29,5,0,0,0.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestChmLzxState.java
tika,org.apache.tika.parser.microsoft.chm,TestPmglHeader,1,0,7,7,26,7,0,0,0.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestPmglHeader.java
tika,org.apache.tika.parser.microsoft.chm,TestPmgiHeader,1,0,3,3,14,3,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestPmgiHeader.java
tika,org.apache.tika.parser.microsoft.chm,TestChmLzxcControlData,1,0,11,11,52,12,0,0,0.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestChmLzxcControlData.java
tika,org.apache.tika.parser.microsoft.chm,TestChmExtractor,1,0,5,5,31,6,0,0,0.4,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestChmExtractor.java
tika,org.apache.tika.parser.microsoft.chm,TestDirectoryListingEntry,1,0,9,9,38,9,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestDirectoryListingEntry.java
tika,org.apache.tika.parser.microsoft.chm,TestChmBlockInfo,5,0,4,4,45,7,0,0,0.0,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestChmBlockInfo.java
tika,org.apache.tika.parser.microsoft.chm,TestParameters,55,0,2,0,72,2,0,0,1.0,12,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/chm/TestParameters.java
