Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
tika,org.apache.tika,TikaTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
tika,org.apache.tika,XMLResult,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: xml; metadata
tika,org.apache.tika,TrackingHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika,TrackingHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: filenames; mediaTypes; skipTypes
tika,org.apache.tika,ByteCopyingHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika,ByteCopyingHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bytes
tika,org.apache.tika,Tika,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 35 public methods
tika,org.apache.tika.eval,ProfilerBatchTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COMPARER_PROCESS_CLASS; dbDir; conn; profileTable; exTable; fpCol
tika,org.apache.tika.eval,ComparerBatchTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COMPARER_PROCESS_CLASS; dbDir; conn; compJoinCont
tika,org.apache.tika.eval,CachingFileVisitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.eval,TikaEvalCLI,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.eval,ExtractProfiler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: OPTIONS; FIELD; EXTRACT_EXCEPTION_TABLE; EXCEPTION_TABLE; CONTAINER_TABLE; PROFILE_TABLE; EMBEDDED_FILE_PATH_TABLE; CONTENTS_TABLE; TAGS_TABLE; inputDir; extracts; extractReader
tika,org.apache.tika.eval,XMLErrorLogUpdater,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.eval,ErrorMsgUpdater,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.eval,EvalFilePaths,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.eval,ExtractComparer,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.8181818181818182
tika,org.apache.tika.eval,ExtractComparer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: OPTIONS; DIGEST_KEY_PREFIX; FIELD_A; FIELD_B; REF_PAIR_NAMES; COMPARISON_CONTAINERS; CONTENT_COMPARISONS; PROFILES_A; PROFILES_B; EMBEDDED_FILE_PATH_TABLE_A; EMBEDDED_FILE_PATH_TABLE_B; CONTENTS_TABLE_A; CONTENTS_TABLE_B; TAGS_TABLE_A; TAGS_TABLE_B; EXCEPTION_TABLE_A; EXCEPTION_TABLE_B; EXTRACT_EXCEPTION_TABLE_A; EXTRACT_EXCEPTION_TABLE_B; config; inputDir; extractsA; extractsB; tokenContraster; extractReader
tika,org.apache.tika.eval,FileProfiler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: HAS_FILE; LOG; OPTIONS; FILE_PROFILES; FILE_MIME_TABLE; DETECT_EXCEPTION; TIKA; FILE_COMMAND_DETECTOR; inputDir
tika,org.apache.tika.eval,AbstractProfiler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG; EXTRACT_EXTENSIONS; COMPRESSION_EXTENSIONS; NON_EXISTENT_FILE_LENGTH; REF_EXTRACT_EXCEPTION_TYPES; REF_PARSE_ERROR_TYPES; REF_PARSE_EXCEPTION_TYPES; TRUE; FALSE; ZERO; ID; UNKNOWN_EXTENSION; DIGEST_KEY; UC_TAGS_OF_INTEREST; COMMON_TOKEN_COUNT_MANAGER; lastExtractExtension; analyzerManager; MIME_TABLE; FILE_NAME_CLEANER; FILE_PATH_MAX_LEN; maxContentLength; maxContentLengthForLangId; maxTokens; ACCESS_PERMISSION_EXCEPTION; ENCRYPTION_EXCEPTION; LANG_ID; compositeTextStatsCalculator; writer
tika,org.apache.tika.eval,AbstractProfiler,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 34 methods
tika,org.apache.tika.eval.util,LanguageIdTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.eval.util,ContentTags,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EMPTY_CONTENT_TAGS; tags; content; parseException
